Index SHIndex BaiYunJiChang ZhongYuanHaiNeng ZhongZhiGuFen ZhongGuoYiYao HuaRunShuangHe RenFuYiYao JuHuaGuFen TianTanShengWu ZhongGuoJuShi ShengYiKeJi ShengWuGuFen ShouLvJiuDian KaiLeKeJi JiaHuaNengYuan YiLiJieNeng NanGangGuFen XiShuiGuFen AnQiJiaoMu ShangHaiJiaHua YangQuanMeiYe ShouKaiGuFen JianKangYuan ShengHeZiYuan SanYouHuaGong HuaLuHengSheng JinZhengGuFen ShiLanWei LanGuangFaZhan YangNongHuaGong ChiHongXinZhe FengHuoTongXun ZhongHuaGuFen GuoYaoGuFen HuaHaiYaoYe ZhongTianKeJi ZhongTieGongYe ZhongGuoRuanJian XiaMenWuYe JiChuanYaoYe ShanYingZhiYe KangEnBei TianDiKeJi ChangDianKeJi BeiDaHuang AiJianJiTuan WaiGaoQiao YuYuanGuFen DongYangGuang JunShengDianZi TianJinGang ZhongTangYaoYe JingJiangJiuDian XinChaoNengYuan ShuiJingFang XinGangGuFen ZhongChuGuFen HuaXinShuiNi ShangHaiJiDian NeiMengHuaDian ZhongJuGaoXin HangTianDianZi ShanShanGuFen HongFaGuFen BeiMengYiJi TangShanGang TaiPingYang HengLiYeYa XiBuKuangYe TongKunGuFen ZhongGuoWaiYun ZheShangZhengQuan DaLianGang ZhongKeShuGuang HeBangShengWu JinShiYuan KouZiJiao LaoBaiXing JiXiangHangKong ChenGuangWenJu ZhaoYiChuangXin GuoYaoYiZhi DaYueCheng ZhongGuoChangCheng JiDongShuiNi GuoXinJianKang LiZhuJiTuan GuJingGongJiu XingRongHuanJing JiLinAoDong ChangChunGaoXin YangGuangCheng ShiJueZhongGuo DongBeiZhengQuan YanJingPiJiu TaiHeJiTuan HangFaKongZhi GuoHaiZhengQuan XinXingZhuGuan BeiXinJianCai LuXiHuaGong ShunXinNongYe ZhongDingGuFen HuaLingGangTie JiZhongNengYuan XiYeGuFen ZhongNanJianShe YinTaiZiYuan LangChaoXinXi ChengZhiGuFen XinDaLu LongPingGaoKe XinHeCheng HuaLanShengWu ZhongHangJiDian YiFanYiYao SuBoEr ShuangLuYaoYe ZiGuangGuoWei SanHuaZhiKong GuoXuanGaoKe TaiYangZhiYe WanFengAoWei ZhongTaiHuaXue SanGangMinGuang NanJiDianShang ZhongHuanGuFen GuangDianYunTong ZhengBangKeJi YouZuWangLuo ZhongHangGuangDian HeLiTai DongHuaNengYuan YuYueYiLiao WeoShiTong DongFangYvHong ShengNongFaZhan HaiDaJiTuan GeLinMei JieRuiGuFen BeiFangHuaChuang WeiXingXinCai QianFangKeJi HaiPuRui SiWeiTuXin GuangLianDa GuiZhouBaiLing QiMingXingChen JinZhengDa XieXinJiCheng FuLingZhaCai SuoFeiYa HaiNengDa LingYiZhiZao LongMangBaiLi YiLingYaoYe KuaJingTong MuLinSen KangHongYaoYe EnJieGuFen ShenNanDianLu YiWeiLiNeng JiQiRen BiShuiYuan SanJuHuanBao XinWeiTongXin GuanXianChuanMei WeiNingJianKang LiYaDe GuangHuanXinWang JianFanShengWu YiLianWangLuo HuaDaJiYin SZIndex CYIndex
2017-08-16 176852051 7682636 22719887 8321500 4850726 1823454 4721795 20784187 3550310 30716742 22151757 4513242 1926757 10574998 5028105 125472126 87866561 48418311 5885420 2646823 33251055 5430019 6655911 147158211 47540428 7743550 32892556 60951247 25316828 2293818 146090370 10472640 16202969 2020962 1708799 16232214 8875306 13097470 43184004 2199976 121018206 28296205 16848540 11444650 16931966 20565757 1311406 112031338 146099203 3859837 15679634 11491748 840007 20878394 6704072 45922888 14810283 26035584 3490746 12410900 7220211 150667892 31447168 1855955 21336579 46358512 63673013 2799443 67607257 10621033 318354563 80472254 20581879 14060743 150855414 17479591 3718407 495579 4285049 1879839 1140636 593372 67698846 34471731 108601660 1108756 1870586 3201369 10237368 5556912 2373306 6419898 5991834 16312089 4906057 1230454 12275353 57280683 87510600 84329281 67894433 9054134 8242742 41359978 44427976 27119695 16536050 10625908 25863417 4766597 38149854 16008525 20168455 5227669 13134335 72745531 1189792 2428049 12513910 6700328 16700452 27506019 1804163 72950133 68521049 6334638 7611343 25018344 28820085 12853241 6003430 9425424 11281336 2864503 9209030 4896410 15619775 2066038 100281476 5462356 4527877 3840955 78278013 17629135 66743863 10726507 3221636 13198300 9024288 20621719 8459954 3164940 7817775 372347984 15253923 3180693 9811934 1069500 502780 1433051 29866 37547136 36691753 55335217 12694900 5550883 36276894 40027451 16040285 46715226 1232184 1254451 12345623 217140489 62215595
2017-08-17 203622551 9006506 20420111 10305145 5182516 2379520 5049962 23231676 7612577 24059799 25335025 3298697 3081260 7506328 12815465 125472126 81631812 50400582 3814914 4819635 49569747 5167709 29871430 121555134 45709650 8056477 31175649 40559346 22162276 1884216 343692892 27051821 16870813 3725981 2241525 27478111 17629551 16037651 40821791 2546589 101423883 16022391 31013307 24712067 14899849 13638580 1680736 112031338 146099203 10132959 21641009 13979804 1379504 25256587 5547984 67001553 60788523 22011908 5445474 18103791 7166146 149030587 32119179 2810754 29766713 73512342 69154584 2924869 95602108 16226019 318354563 72058170 30834125 23450428 52582033 15494573 3037187 699752 10376821 3604217 1528438 349406 67698846 38383027 79795959 1108756 1244359 2856143 22434556 5229005 1039774 18445199 5643125 22064012 6505335 2534815 13040650 53974334 206936888 87517631 60376481 6424712 13182842 44006880 58886237 42006943 12679794 11999782 42120475 15321361 67273965 9037967 35493069 6606935 23911812 44272906 1045779 2038379 19249636 11077603 10343556 23537041 1587330 41751723 68521049 4675605 7611343 17711892 36433686 7924988 4837935 14648263 6296781 3236954 15837163 3356903 8203238 3323024 114677312 5687619 3906857 3162572 59502148 17629135 77098104 5370816 3513017 23255934 7263367 13161096 10813814 1591018 7670121 294457331 18284599 2714414 7739853 1604050 1257291 1332679 29866 47683702 104470778 62220676 14810351 4941395 26162769 35460309 7803426 52020697 866289 848136 14007730 223729091 57385711
2017-08-18 191122483 10182181 14308736 7362158 3588338 13054736 5911210 22619306 6127020 39803652 17162287 2380657 4080513 29426264 8559461 125472126 77193231 74440025 3439770 5325739 28591527 11989680 20435771 115066585 51700878 24867917 16649478 20497090 22886137 2006085 174917267 14631306 41737629 3237328 3182553 15787676 12312467 11510780 27575795 3433924 84638216 10719469 21186877 13364234 15366701 28742893 2093908 112031338 146099203 5764778 29178752 47363209 3062383 26668639 3886731 39484810 49489983 23378431 5319416 21638624 6240493 103233293 23770479 1873397 25397491 170019204 50601504 3618455 50114095 8070124 318354563 50445685 40066475 17626383 38671479 11517400 1635762 1668324 7947857 2055610 1865705 656287 67698846 20867723 125477824 1108756 1937047 2695987 12566659 4514809 9362392 7437457 5518275 14322597 5671264 2457947 8600377 28119079 158475278 65738147 81472670 6933743 8353823 26564399 97660822 20258773 20715200 7957101 22876513 27762783 34625096 4852582 25414375 4806630 12562506 45845485 925490 1553527 13364102 7495123 7652180 20800063 1528560 40697901 68521049 11718476 7611343 12724996 20268306 8886429 3275844 6559017 9977016 2501360 9357252 4173638 5075977 4332891 113270957 5445129 2729376 1938397 36213196 17629135 146853852 3984180 2475069 12220753 8152637 8647894 8995489 1329800 9755115 249427064 16162477 5674409 3169815 2515948 756295 1082800 29866 37520506 51793156 76199708 8405699 5329746 25885109 18179799 5694008 39713320 722795 334600 10271322 198035364 46144286
2017-08-21 186122483 8501725 16625909 6313779 4454808 6681960 5835378 22803219 5385016 39366134 34043663 2557194 2940957 16080318 6228401 125472126 133726727 43982984 7362837 3150949 29953932 6859851 15748627 99537358 33036433 10411868 13404527 20531720 14814101 2753261 204298601 15233013 32810829 2463137 5287983 19955851 11915504 9538219 35885457 2623281 129219335 10136823 33494402 11056080 20941115 23777252 1730184 112031338 146099203 8961123 21825246 81504561 1786951 17596323 5350641 104521317 47204399 24262363 5453117 14511536 7936875 70492017 16722957 1573516 18618778 73800686 58726822 2049113 57840336 10562830 318354563 75018789 26405314 26278639 37896753 14592087 2521021 1014927 6257469 3829160 3064653 737444 67698846 21629300 68803154 1108756 2921479 2926275 12228795 5065241 3605190 7684226 1844768 11990290 5782608 1987062 5542164 24993285 88600461 52824604 48238825 10720848 9243780 44351886 55155644 25241196 13097102 6181076 22481686 14766642 33210733 7604708 16457263 18038566 13176738 34848767 1150139 1906706 18368767 6093504 7820725 25954053 1275680 37486224 68521049 15509442 7611343 11753440 18329239 3763391 6190378 38583659 10788229 3496878 12914495 6050875 22052150 3434865 177528335 6655006 2262235 2350519 13794581 17629135 137986577 4937202 3544355 13461592 11779738 6611640 13998341 1597163 7197952 265229684 25152756 2634315 9834389 4772725 415578 894361 29866 28680241 45412948 44722593 7751776 6368954 14700768 11634948 5211360 28200336 1069947 353400 10612526 186806502 39697316
2017-08-22 186537991 6643699 15383350 6483981 2737292 4352587 4186777 35619012 4516912 23855900 22807228 2051061 1822187 17175629 8133700 125472126 84282753 36056849 4720383 2524024 27785259 4249027 9649250 131535620 44907441 6076526 15765127 15988566 11318308 4953659 127514033 11663274 17781594 8414883 7285281 12394873 9731630 7220629 56019010 1786086 74870810 8117065 19564748 19645753 12895903 19130146 1946603 112031338 146099203 8841798 20794749 48979895 1546633 68477319 15093054 55300282 23358258 44342405 3639872 17180109 10146394 92853759 41272185 2227301 19487950 71042614 78283406 1499254 45695722 7601571 318354563 81782269 22752750 64009494 42046159 20794534 10003393 1139229 3924940 2056700 2188432 674684 67698846 40490365 80762444 1108756 3711250 4208126 12954219 4256324 1787914 17312186 4642715 20414967 5062071 1853689 5197703 25856818 90372911 55314446 46540110 10368365 10299501 60888651 60240390 21086441 7822485 4802256 19968165 19093687 30077008 8257866 12118003 7406417 10391999 62482878 1383190 3373104 10990809 15523911 11321124 20744696 882460 30597375 68521049 13219540 7611343 10422067 84780397 6175973 2466551 50095882 8175184 5618228 11539541 5047926 17228579 4181409 314463612 6202175 2069718 1560830 13794581 17629135 142463473 2890085 2997761 9631246 10926169 10352497 7490552 2118912 12151897 280308536 18721260 3359891 4665530 2017764 588521 1054082 29866 48712891 45437083 41349703 6725418 8088770 13868509 14298122 11575565 26286645 873900 519396 11140900 191573984 42144422
2017-08-23 179832208 5119132 17168843 4299233 3211978 2482612 10681531 26915671 2462209 25930843 28756328 1442133 3354350 9888601 5028100 125472126 81321158 40475989 4534413 2883503 33070321 4032532 5694838 101282319 57909764 4861622 12469366 10937469 8162360 2359677 126447994 7549896 20545667 6225156 2909554 11048979 8537609 6969441 43111234 835466 74057062 7094328 17395424 9305277 11108141 10678021 1415789 112031338 146099203 5670407 12587899 27452359 922284 45786833 8987844 56891141 42847565 29950784 2357078 12199371 4895260 51366986 25497914 1344595 11945314 42381876 104729297 1395538 57106457 6947743 318354563 90859102 21228179 35137562 30882152 12790209 3990641 421417 4930998 1967500 3545100 512470 67698846 17220455 62819865 1108756 5491780 2444430 22038696 6100611 2166812 6315284 3891933 29121309 4053302 1465730 3395931 37981064 64511618 31421770 39249201 6072191 8354200 53118337 56355589 24995210 8294061 6743650 69858863 15168257 36671230 3478863 20261499 5027753 10384289 35183157 639914 1446239 12050050 12083582 16614001 14808311 2473082 34723174 68521049 4886430 7611343 11695742 59246920 6910733 2179695 56141405 5374109 2534471 5125960 2293517 6675095 4124998 173960857 3582021 1976665 1757024 13794581 17629135 92404924 2575100 3863790 8981025 5079859 8041700 9990333 1265009 13587379 268053302 12395642 2082333 5200621 858528 1373618 714334 29866 59504906 31990184 44489238 17514774 4954284 11927761 11443972 7683111 21115151 709737 314125 8245524 171019085 37852260
2017-08-24 163468937 4923622 16584813 4431364 2827374 3253130 7296487 19171871 4153977 13304396 30265241 2176144 2534313 13301262 5748754 125472126 64846945 30173730 3451965 2569509 20760273 6217693 5129600 81629779 34684788 14022714 15951141 11342941 9173169 2721266 101360829 10358037 11044556 4378920 2172170 11086104 7908432 6183059 25823784 2033588 74943840 7220154 19110657 13234343 11999390 14060387 1393451 112031338 146099203 3751811 33860870 25102021 1058275 31694517 10158501 36326314 28304198 23750624 2677509 13878309 5319233 66801417 23188330 2964534 8639104 53667412 97957809 1697175 28378625 13282292 318354563 65556613 23384928 22387965 32132760 17193590 3817986 1029681 3800665 2614652 1419330 4261546 67698846 17454651 44570335 1108756 3611103 2366578 19791507 5302618 1211564 14754631 2356800 23426786 5605796 1670351 3935835 26987073 51319800 31488918 31954984 9266243 3968092 22929405 39466451 11234019 10356381 5182381 31966537 13318856 31401279 6646285 9442726 3923908 8836985 33171008 1216910 1790688 5988762 9296245 13013326 14454088 2981489 25376042 68521049 6852408 7611343 9366633 38013528 37038911 2603325 30100350 8983261 3948157 10709097 2769822 21598278 4799276 153778266 7804477 1815189 1712548 13794581 17629135 95280973 3927494 3943250 11839704 15100341 6667436 6179753 1290262 5424281 177451401 11744339 1799302 3240827 957837 780672 1136726 29866 28648638 24779979 44465813 15681271 5283373 16645477 12684116 5493015 29199445 740702 385563 9457068 162216660 39556577
2017-08-25 205839482 7657985 11950649 3686614 4717472 3145223 7705892 26178009 3869091 16610823 26936393 2574727 2382092 11037208 8227090 125472126 120764310 50679685 2796124 1998578 91022099 5112827 12476989 93963109 33728230 9865908 11044488 9491306 7695399 2828510 123398466 15812317 15724815 2381216 1549615 15594578 19073117 4828371 37396922 1469973 72642437 4281422 24346244 8793047 14044500 14785944 1498305 112031338 146099203 3710175 14329603 18362223 1154881 16770084 6598916 83788794 15189291 40019594 3146678 15894188 6082906 58679336 26907365 1805502 7973363 37325802 142244236 2325684 55663030 11775120 318354563 117330537 25047218 18883254 26853576 14518401 7940712 1097327 4786466 1879798 2279749 1487280 67698846 20831833 52374674 1108756 1803180 2277935 13955165 8660464 1181749 15449123 3746537 31238408 6232389 2361095 4137714 43145112 79643446 40663245 35085814 7037128 5642773 53790990 65060260 26196737 10586028 6563248 28695627 9360601 22681767 4596293 13555232 6039884 8894814 45698233 1265056 2947914 7624225 9139972 8617519 21442496 1470578 31564127 68521049 10023977 7611343 12863627 17342977 17348171 2518841 20254184 12050498 3308318 12355432 3235956 21598278 6538809 202845959 4918519 1995074 2297610 13794581 17629135 102273023 4814327 3557854 9228105 8662042 6483320 4785504 2014865 8162571 140141352 23994797 8000558 4501825 1134119 486861 810537 29866 26053006 20445675 51405149 9851742 4453862 11857986 14938096 7352552 24214644 1078331 882411 9572372 174584891 39373183
2017-08-28 257461438 17432360 14589070 21166373 7090770 3839599 8935716 28881747 5255116 36448581 31281006 6453475 2061818 11137020 19000361 125472126 103304471 56238363 5837121 3908568 61837739 9548596 16502659 137628603 38536039 10426180 24677378 13312450 19916684 3353741 102876299 19044685 20094523 4793801 7844924 23535589 27431788 7959699 48709420 2464832 75980715 6783384 86511975 26386363 20848588 26602022 1702911 112031338 146099203 7403528 21305529 28821293 2476724 32825411 8357349 62810463 19940865 42506561 4288678 21131289 7989791 81325317 31662924 1611888 16929145 60570947 336026738 2321958 49917296 14906098 318354563 132532435 43054825 25962959 75288498 13904506 5907695 653123 3721895 2071815 3373543 1898893 67698846 24530884 56178620 1108756 3169053 8488433 25405118 37374569 1917908 15316602 6882866 84809736 12019723 2593705 6878240 113090513 71729449 38883879 51885674 7322677 12672925 40547901 57382698 27705884 14464251 4661430 36743264 14543685 35624927 7295433 17490794 7373595 24016717 40116016 1728484 2774402 11277218 12763806 13649211 27735903 2854598 38541113 68521049 11136979 7611343 24862977 25792293 13537050 4310333 27143701 9743739 4396310 11985123 7168741 21598278 6953890 187484535 7176320 3602831 4387224 13794581 17629135 192739100 12591975 4348658 13299808 11482079 14359998 4463162 2555977 23159397 166134307 27693388 5194772 6978925 1391795 523429 1340257 29866 34025323 39569035 50412330 16544849 10289346 15042233 23386037 9288094 38419053 2551954 2079764 9217057 233005684 54348969
2017-08-29 219504535 12553225 12211353 9834166 7684625 2785252 6106111 21096494 7150424 23851955 21531053 5265865 1995880 8736782 9891620 125472126 116516616 37541586 4780176 2800887 49054042 5436248 12965853 106773047 24994653 9906636 10967275 9129170 10575885 2072408 116307507 8148448 29115726 4056905 4261920 46995634 24200724 6048362 40551952 1947187 63924519 7947310 34661905 24236264 27314014 15747451 1246395 112031338 146099203 5780649 13435593 42652079 2917466 48067995 7630215 76280838 17894095 34069582 4145946 49821116 4507499 83335616 19955061 1084911 27184066 46517342 145597586 1856537 56418097 16081019 318354563 186098691 39412887 18198676 32786876 11617753 3347200 678029 5107085 2103788 2167772 703411 67698846 31352364 81638620 1108756 2952945 3511315 17862820 14759598 1126779 15545908 3113400 40882086 23335932 2369101 6279266 64927916 78679767 31561570 45404361 5212641 7656400 39565393 56195626 26329319 9267970 8423773 18961659 10435491 22692073 4579548 16180276 8312554 15159837 89883048 869989 2962032 5835203 15269426 8417390 28514794 5153696 44588814 68521049 11510603 7611343 19383671 25594681 9026902 3589234 25022723 13023616 3675029 17656837 3808072 21598278 3979187 155986183 4963847 3476209 5612671 13794581 17629135 105473779 7403134 3088153 10008002 12013833 16221721 6260202 2287535 14495018 165115692 37168076 2722255 8777697 996305 310109 674551 29866 27951925 20115622 45728750 21433380 9077691 11512188 13128401 6582747 30024555 4292971 1363985 6337202 209014711 47377871
2017-08-30 246863312 19382936 14045153 5261729 7859264 7945797 17059471 29452624 18859810 25173516 22716879 3752814 3145087 13252558 5557477 125472126 259569458 49152717 5581023 2027729 68007273 10657520 8600010 111026330 83558280 14060165 14273347 11142989 28343346 2310457 165465370 8409865 21325462 4539800 6695742 22806150 22612100 4295491 45964033 2397641 110687275 6324081 42209099 16328909 15505966 16422091 2206251 112031338 146099203 4170100 12253053 22065328 4067248 21804980 7629201 163294741 14020247 40366478 3260690 21382573 6697784 43379167 26097820 2060377 17609789 41058286 165556039 2413470 56079460 26298654 318354563 131648318 26386443 19374972 36126383 11231998 2964067 3213045 12287035 2027254 9446475 1336602 67698846 23601027 62980150 1108756 1847584 3499177 17096663 16233221 2810165 25391262 15535584 57433408 9900387 2572577 4517296 74499519 111359893 24986865 120034651 10127207 20677658 69653661 72189829 38232802 7364189 4690173 17164064 10152010 26777741 4629803 11130397 7249119 12583007 38729554 1015600 3337207 5590702 14314778 26954659 68873472 3645334 67397499 68521049 12955127 7611343 12852471 45057154 5012956 2788667 31086453 8289811 2766861 7163446 3643383 21598278 3649903 203344306 4804320 3710713 4216633 13794581 17629135 64254895 8287101 3780039 9956952 6016832 8134462 4705545 2361179 6952732 113115774 20744446 3341964 7229669 638079 582127 1284971 29866 24212970 26417125 34712999 9955534 10104683 9082520 23610566 6776702 26911077 6909648 739679 6007145 205631843 41185621
2017-08-31 234419781 17295761 11955718 6449610 4049699 7163226 13646227 22708637 11568541 34388376 55118269 3916139 1453240 7990350 15644809 125472126 224901620 50694332 5683401 2666857 59118677 7063945 21186499 96467859 64126215 27590608 11011997 11499637 39282603 1981359 117381693 14804148 20012662 3454261 4237374 47300508 15794583 3102166 58574565 3304568 134615222 4532715 38059068 16983458 9699718 10148600 1797200 112031338 146099203 11861877 33853603 49886524 3149767 47633764 4284211 138942795 28798236 27007910 3984106 16191015 5781504 40554663 41136995 2159924 9740635 63402034 151222258 2045103 56421800 12119148 318354563 112937650 24943970 15895335 59483286 10798782 2290596 1344598 4415702 1426215 6075446 2409325 67698846 38595808 52616811 1108756 2052859 2862896 12436501 10467062 1417516 33371842 23340400 30168728 6658043 1943930 4155870 40852587 77670783 30476213 102572727 9713650 16697881 65433422 53715172 47015062 10728352 23599374 18590044 9926539 18152730 4614505 12684337 5532027 17755471 27407084 1151259 2597500 7641784 14725203 11947967 29379528 2012219 46358889 68521049 9399902 7611343 19154078 84409274 7365359 3625938 25915691 5886920 2878292 16920345 6800659 21598278 5850271 370107279 4420896 5751916 3225731 13794581 17629135 79599106 10552330 4954569 13796965 5083705 7029391 3431999 1950259 5457066 84667355 18463553 5731763 4565474 2547319 544193 335966 29866 34286561 26917232 33198801 10840387 9228246 9433090 24371012 6206504 19846906 4144997 1662296 10939613 193759152 39984154
2017-09-01 282497584 12093658 19442975 5725347 7079357 6189156 9120124 49252554 6817667 33340933 36506129 3936591 1445521 14365922 9053656 125472126 211987980 41224651 7257660 3318975 114516633 5005884 129909245 127359943 74914215 13943444 33096807 15055655 32672309 2402803 204797770 8329975 21525534 5541204 3741820 34123025 18141531 13975830 64384443 2952027 160877026 13836632 64172884 18147239 15142130 14457832 1876703 112031338 146099203 7972690 17469543 21647111 2113776 26847773 4934171 137554318 18409084 35028388 6441069 28770923 7124095 39801682 39220451 3587960 16759666 43090887 163407724 3243929 99564003 20248461 318354563 93219354 40203337 26516070 46664616 15486711 3466642 1354703 5285470 3507384 6148198 1284926 67698846 26010195 66803001 1108756 2360942 2072228 20491415 12501059 1363314 49133596 13585702 41029749 11246279 5910944 5097291 50113956 164062402 47468264 94184447 7991362 13732231 36244394 152766314 56546737 39359257 32863832 28016665 9763357 35168074 4668239 18401545 6057705 21352380 31419681 1262907 2826272 7734942 27280525 15304459 47921939 3324984 64425175 68521049 16845282 7611343 15943907 42527966 7900738 3739775 24511659 12089334 3451350 24715738 5829947 10044400 6054118 321892722 5231687 4847497 3964098 13794581 17629135 135040635 15818579 4639378 20023247 5480300 8033321 6946897 3318512 7179252 231380547 25771370 3268650 5988589 1310757 781507 335966 29866 45641838 30829810 39893329 8577958 10902079 14503214 26634155 10062979 59743445 2220584 1238188 9290494 236753576 51487784
